Date,cve_station,cve_parameter,value,unit,nom_estac,longitud,latitud,alt,obs_estac,id_station
30/05/2016,TLA,PM2.5,34,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/06/2016,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/06/2016,TLA,PM2.5,31,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/06/2016,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/06/2016,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/06/2016,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/07/2016,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/07/2016,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/07/2016,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/07/2016,TLA,PM2.5,10,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/07/2016,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/08/2016,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/08/2016,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
16/08/2016,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/08/2016,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/08/2016,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/09/2016,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/09/2016,TLA,PM2.5,19,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/09/2016,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/09/2016,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/10/2016,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/10/2016,TLA,PM2.5,5,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/10/2016,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/11/2016,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/11/2016,TLA,PM2.5,29,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/11/2016,TLA,PM2.5,37,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/11/2016,TLA,PM2.5,5,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/11/2016,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/12/2016,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/12/2016,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/12/2016,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/12/2016,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/12/2016,TLA,PM2.5,27,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/01/2017,TLA,PM2.5,42,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/01/2017,TLA,PM2.5,35,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
13/01/2017,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
19/01/2017,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/01/2017,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
31/01/2017,TLA,PM2.5,39,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
06/02/2017,TLA,PM2.5,27,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/02/2017,TLA,PM2.5,31,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/02/2017,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/02/2017,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/03/2017,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/03/2017,TLA,PM2.5,27,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/03/2017,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/03/2017,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/03/2017,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/04/2017,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/04/2017,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
13/04/2017,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
19/04/2017,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/04/2017,TLA,PM2.5,33,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/05/2017,TLA,PM2.5,42,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/05/2017,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
13/05/2017,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
19/05/2017,TLA,PM2.5,40,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/05/2017,TLA,PM2.5,27,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
31/05/2017,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
06/06/2017,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/06/2017,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/06/2017,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/06/2017,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
30/06/2017,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
06/07/2017,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/07/2017,TLA,PM2.5,36,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/07/2017,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/07/2017,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
30/07/2017,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/08/2017,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/08/2017,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/08/2017,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/08/2017,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/08/2017,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/09/2017,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/09/2017,TLA,PM2.5,8,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
16/09/2017,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/09/2017,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/09/2017,TLA,PM2.5,8,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/10/2017,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/10/2017,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
16/10/2017,TLA,PM2.5,8,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/10/2017,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/10/2017,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/11/2017,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/11/2017,TLA,PM2.5,33,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/11/2017,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/11/2017,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/11/2017,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/12/2017,TLA,PM2.5,42,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/12/2017,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/12/2017,TLA,PM2.5,31,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/12/2017,TLA,PM2.5,38,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/12/2017,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/01/2018,TLA,PM2.5,31,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/01/2018,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/01/2018,TLA,PM2.5,34,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/01/2018,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/01/2018,TLA,PM2.5,44,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/02/2018,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/02/2018,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
13/02/2018,TLA,PM2.5,44,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
19/02/2018,TLA,PM2.5,29,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/02/2018,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/03/2018,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/03/2018,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/03/2018,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/03/2018,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/04/2018,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/04/2018,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/04/2018,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/04/2018,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/04/2018,TLA,PM2.5,38,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/05/2018,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/05/2018,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/05/2018,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/05/2018,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/05/2018,TLA,PM2.5,19,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/06/2018,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/06/2018,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
13/06/2018,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
19/06/2018,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/06/2018,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/07/2018,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/07/2018,TLA,PM2.5,10,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
13/07/2018,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
19/07/2018,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/07/2018,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
31/07/2018,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/08/2018,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/08/2018,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/08/2018,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
30/08/2018,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/09/2018,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/09/2018,TLA,PM2.5,29,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/09/2018,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/09/2018,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/09/2018,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/10/2018,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/10/2018,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/10/2018,TLA,PM2.5,10,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/10/2018,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/10/2018,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/11/2018,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/11/2018,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
16/11/2018,TLA,PM2.5,37,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/11/2018,TLA,PM2.5,46,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/11/2018,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/12/2018,TLA,PM2.5,36,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/12/2018,TLA,PM2.5,38,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/12/2018,TLA,PM2.5,38,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/12/2018,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/01/2019,TLA,PM2.5,37,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/01/2019,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/01/2019,TLA,PM2.5,35,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/01/2019,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/01/2019,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/02/2019,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/02/2019,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/02/2019,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/02/2019,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/02/2019,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/03/2019,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
16/03/2019,TLA,PM2.5,27,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/03/2019,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/03/2019,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/04/2019,TLA,PM2.5,19,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/04/2019,TLA,PM2.5,42,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/04/2019,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/04/2019,TLA,PM2.5,41,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/05/2019,TLA,PM2.5,32,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/05/2019,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/05/2019,TLA,PM2.5,59,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/05/2019,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/05/2019,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/06/2019,TLA,PM2.5,8,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/06/2019,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/06/2019,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/06/2019,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/06/2019,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
02/07/2019,TLA,PM2.5,19,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
08/07/2019,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/07/2019,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/07/2019,TLA,PM2.5,19,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/07/2019,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/08/2019,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/08/2019,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
13/08/2019,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
19/08/2019,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/08/2019,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
31/08/2019,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
06/09/2019,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/09/2019,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/09/2019,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/09/2019,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
30/09/2019,TLA,PM2.5,9,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
06/10/2019,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/10/2019,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/10/2019,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/10/2019,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
30/10/2019,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/11/2019,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/11/2019,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/11/2019,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/11/2019,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/11/2019,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/12/2019,TLA,PM2.5,21,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/12/2019,TLA,PM2.5,33,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/12/2019,TLA,PM2.5,29,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/12/2019,TLA,PM2.5,32,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/12/2019,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/01/2020,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/01/2020,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
16/01/2020,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/01/2020,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/01/2020,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/02/2020,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/02/2020,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/02/2020,TLA,PM2.5,32,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/02/2020,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/02/2020,TLA,PM2.5,32,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/03/2020,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/03/2020,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/03/2020,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
14/07/2020,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
20/07/2020,TLA,PM2.5,16,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
26/07/2020,TLA,PM2.5,10,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
01/08/2020,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
07/08/2020,TLA,PM2.5,9,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
25/08/2020,TLA,PM2.5,10,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
31/08/2020,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
06/09/2020,TLA,PM2.5,8,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/09/2020,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/09/2020,TLA,PM2.5,8,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/09/2020,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
30/09/2020,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
06/10/2020,TLA,PM2.5,18,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
12/10/2020,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
18/10/2020,TLA,PM2.5,25,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
24/10/2020,TLA,PM2.5,12,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
30/10/2020,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/11/2020,TLA,PM2.5,20,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/11/2020,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/11/2020,TLA,PM2.5,8,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/11/2020,TLA,PM2.5,13,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/11/2020,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/12/2020,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/12/2020,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/12/2020,TLA,PM2.5,27,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/12/2020,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/12/2020,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/01/2021,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/01/2021,TLA,PM2.5,11,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
16/01/2021,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
22/01/2021,TLA,PM2.5,22,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
28/01/2021,TLA,PM2.5,9,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
03/02/2021,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
09/02/2021,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
15/02/2021,TLA,PM2.5,14,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
21/02/2021,TLA,PM2.5,26,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
27/02/2021,TLA,PM2.5,30,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
05/03/2021,TLA,PM2.5,24,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
11/03/2021,TLA,PM2.5,23,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
17/03/2021,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
23/03/2021,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
29/03/2021,TLA,PM2.5,15,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
04/04/2021,TLA,PM2.5,17,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
10/04/2021,TLA,PM2.5,28,2,Tlalnepantla,-99.204597,19.529077,2311.0,,484151040115
